codegeo;libgeo;Gagnant;pop1-0;nb_ecoles_publique1-0;nb_ecoles_publique/pop1-0;nb_ecoles_prive1-0;nb/ecoles_prive/pop1-0;nb_ecoles_totale1-0;nb_ecoles_totale/pop1-0;Part de la population éloignée de plus de 20 minutes d'au moins un des services de santé de proximité 2021  1-0;somme_tauxpourmille_crime 1-0;Taux_Chomage 1-0;Points;Points 0-1
71347;Perreuil;LE PEN;6,03E-05;0;0;0;0;0;0;1;0;0,017626322;1,017686599;0,579338307
71348;Perrigny-sur-Loire;LE PEN;4,40E-05;0;0;0;0;0;0;0;0;0,136310223;0,136354184;0,077622327
71349;La Petite-Verrière;LE PEN;0,000833905;0;0,014880951;0;0;0,003558719;0,01082251;0;0;0,103407756;0,129945122;0,073973841
71350;Pierreclos;LE PEN;2,76E-05;0;0;0;0;0;0;0;0;0,10693302;0,106960666;0,060889483
71351;Pierre-de-Bresse;LE PEN;8,66E-05;0;0;0;0;0;0;0;0;0,011750881;0,011837444;0,0067387
71352;Le Planois;LE PEN;3,67E-05;0;0;0;0;0;0;0;0;0,028202115;0,028238825;0,016075512
71353;Plottes;LE PEN;0,000222979;0;0,055569654;0;0;0,003558719;0,040414294;0;0;0,096357227;0,192564154;0,109620969
71354;Poisson;FILLON;0,000434628;0;0,028537336;0;0;0,003558719;0,020754426;0;0;0,10693302;0,15665941;0,08918148
71355;Pontoux;LE PEN;8,52E-05;0;0,144951492;0;0;0,003558719;0,105419266;0,57;0;0,028202115;0,848658076;0,483115464
71356;Pouilloux;LE PEN;4,71E-05;0;0;0;0;0;0;0;0;0,044653349;0,044700483;0,025446638
71357;Pourlans;LE PEN;0,000423297;0;0,029300364;0,018518519;0,078134304;0,007117438;0,042618692;0,014;0;0,096357227;0,338968188;0,192964373
71358;Pressy-sous-Dondin;FILLON;4,35E-05;0;0;0;0;0;0;0,041;0;0;0,041043508;0,023364832
71359;Préty;MACRON;0,000130524;0;0,094795282;0;0;0,003558719;0,068942023;0;0;0,126909518;0,290777347;0,165530779
71360;Prissé;MACRON;8,70E-05;0;0;0;0;0;0;0;0;0,051703878;0,051790894;0,029482995
71361;Prizy;MACRON;9,70E-05;0;0,127422487;0;0;0,003558719;0,092670899;0;0;0,124559342;0,344749715;0,196255622
71362;Pruzilly;LE PEN;0,000298212;0;0,041571835;0,018518519;0,110858225;0,007117438;0,060468103;0;0;0,139835488;0,463890088;0,264078645
71363;Le Puley;MÉLENCHON;9,47E-05;0;0;0;0;0;0;0;0;0,168037603;0,168132324;0,095712664
71364;La Racineuse;LE PEN;0,000103332;0;0,119632454;0;0;0,003558719;0,087005421;0;0;0,102232667;0,308973874;0,175889514
71365;Rancy;LE PEN;0,000117834;0;0,104964889;0;0;0,003558719;0,076338101;0;0;0,175088132;0,356508956;0,202949803
71366;Ratenelle;MACRON;6,53E-05;0;0;0;0;0;0;0;0;0,089306698;0,08937196;0,050876763
71367;Ratte;LE PEN;2,45E-05;0;0;0;0;0;0;0;0;0,152761457;0,15278593;0,086976425
71368;Reclesne;LE PEN;7,16E-05;0;0;0;0;0;0;0,031;0;0,139835488;0,170907095;0,097292258
71369;Remigny;LE PEN;7,93E-05;0;0;0;0;0;0;0,044;0;0,041128085;0,085207397;0,048506003
71370;Rigny-sur-Arroux;FILLON;0,000278724;0;0,044473766;0;0;0,003558719;0,032344557;0;0;0,055229142;0,132326189;0,075329311
71371;La Roche-Vineuse;MACRON;0,000202584;0;0,061151418;0;0;0,003558719;0,044473758;0;0;0,08813161;0,19395937;0,110415223
71372;Romanèche-Thorins;LE PEN;6,07E-05;0;0;0;0;0;0;0;0;0,021151586;0,021212316;0,012075532
71373;Romenay;LE PEN;9,25E-05;0;0;0;0;0;0;0;0;0,078730905;0,07882336;0,044871763
71374;Rosey;MÉLENCHON;0,000135056;0;0,091624872;0;0;0,003558719;0,06663627;0;0;0,062279671;0,220675869;0,125624121
71376;Roussillon-en-Morvan;LE PEN;3,04E-05;0;0;0;0;0;0;0;0;0,162162162;0,162192527;0,092331317
71377;Royer;MÉLENCHON;0,000238388;0;0,051984498;0;0;0,003558719;0,037806908;0;0;0,079905993;0,169935787;0,096739322
71378;Rully;MACRON;0,000259689;0;0,047727925;0;0;0,003558719;0,034711218;0;0;0,068155112;0,150853944;0,085876604
71379;Sagy;LE PEN;3,26E-05;0;0;0;0;0;0;0;0;0,158636898;0,158669529;0,090325781
71380;Saillenard;LE PEN;9,34E-05;0;0;0;0;0;0;0;0;0,066980024;0,067073385;0,038182857
71381;Sailly;MACRON;0,00012282;0;0,100719987;0;0;0,003558719;0,0732509;0;0;0,146886016;0,320979723;0,182724082
71382;Saint-Agnan;LE PEN;0,00049717;0;0,024950673;0,018518519;0,066535128;0,007117438;0,036291888;0,032;0;0,078730905;0,305540892;0,173935221
71383;Saint-Albain;LE PEN;0,000104238;0;0,118596673;0;0;0,003558719;0,086252125;0;0;0,057579318;0,262532354;0,149451756
71384;Saint-Ambreuil;LE PEN;5,62E-05;0;0;0;0;0;0;0;0;0,055229142;0,05528534;0,031472278
71385;Saint-Amour-Bellevue;FILLON;5,03E-05;0;0;0;0;0;0;0;0;0,042303173;0,042353479;0,024110559
71386;Saint-André-en-Bresse;LE PEN;0,000173126;0;0,07152959;0;0;0,003558719;0,05202152;0,254;0;0,063454759;0,441178995;0,251149904
71387;Saint-André-le-Désert;LE PEN;4,80E-05;0;0;0;0;0;0;0;0;0,066980024;0,067028064;0,038157057
71388;Saint-Aubin-en-Charollais;LE PEN;5,94E-05;0;0;0;0;0;0;0;0;0,047003525;0,047062895;0,026791488
71389;Saint-Aubin-sur-Loire;LE PEN;8,61E-05;0;0;0;0;0;0;0;0;0,096357227;0,096443337;0,054902285
71390;Saint-Berain-sous-Sanvignes;LE PEN;6,34E-05;0;0,194296703;0;0;0,003558719;0,141306692;0;0;0,055229142;0,390895986;0,222525303
71391;Saint-Bérain-sur-Dheune;LE PEN;8,79E-05;0;0,14049145;0;0;0,003558719;0,1021756;0;0;0,133960047;0,37671502;0,214452506
71392;Saint-Boil;LE PEN;9,56E-05;0;0,129225626;0;0;0,003558719;0,093982273;0;0;0,083431257;0,306734783;0,174614867
71393;Saint-Bonnet-de-Cray;FILLON;0,000231137;0;0,053612194;0;0;0,003558719;0,038990686;0,03;0;0,094007051;0,216841068;0,123441084
71394;Saint-Bonnet-de-Joux;FILLON;0,000135056;0;0;0;0;0;0;0;0;0,091656874;0,09179193;0,052254379
71395;Saint-Bonnet-de-Vieille-Vigne;MÉLENCHON;0,000106957;0;0,115594226;0;0;0,003558719;0,084068528;0;0;0,196239718;0,396009429;0,225436232
71396;Saint-Bonnet-en-Bresse;LE PEN;5,94E-05;0;0;0;0;0;0;0,403;0;0,072855464;0,475914834;0,270923971
71397;Sainte-Cécile;LE PEN;0,000188988;0;0,065540258;0;0;0,003558719;0,047665642;0;0;0,112808461;0,226203349;0,128770749
71398;Saint-Christophe-en-Bresse;LE PEN;0,000178564;0;0,069356552;0;0;0,003558719;0,050441129;0;0;0,111633373;0,231609618;0,131848375
71399;Saint-Christophe-en-Brionnais;MACRON;0,00019624;0;0,063124027;0;0;0,003558719;0,045908383;0,005;0;0,084606345;0,198834995;0,11319077
71400;Saint-Clément-sur-Guye;FILLON;6,80E-05;0;0;0;0;0;0;0;0;0,119858989;0,11992697;0,06827081
71401;Sainte-Croix-en-Bresse;LE PEN;0,000130977;0;0,094468395;0;0;0,003558719;0,068704287;0;0;0,045828437;0,209132096;0,119052599
71402;Saint-Cyr;LE PEN;7,02E-05;0;0;0;0;0;0;0;0;0,121034078;0,121104325;0,068941042
71403;Saint-Denis-de-Vaux;FILLON;0,000233403;0;0,053092687;0;0;0,003558719;0,038612863;0;0;0,077555817;0,16949477;0,096488264
71404;Saint-Désert;LE PEN;4,85E-05;0;0;0;0;0;0;0;0;0;4,85E-05;2,76E-05
71405;Saint-Didier-en-Bresse;FILLON;0,000511673;0;0,024244107;0;0;0,003558719;0,017632078;0;0;0,085781434;0,128169292;0,072962915
71406;Saint-Didier-en-Brionnais;FILLON;0,00024292;0;0,051016439;0;0;0,003558719;0,037102865;0,093;0;0,081081081;0,262443305;0,149401063
71407;Saint-Didier-sur-Arroux;MACRON;0,000159983;0;0;0;0;0;0;0,423;0;0,029377203;0,452537186;0,25761578
71408;Saint-Edmond;FILLON;0,000123273;0;0,100351047;0;0;0,003558719;0,07298258;0;0;0,079905993;0,253362893;0,144231858
71409;Saint-Émiland;LE PEN;0,000237482;0;0;0;0;0;0;0;0;0,117508813;0,117746295;0,067029417
71410;Saint-Étienne-en-Bresse;LE PEN;5,44E-05;0;0,226411852;0;0;0,003558719;0,164663165;0;0;0,070505288;0,46163469;0,262794715
71411;Saint-Eugène;MACRON;3,17E-05;0;0;0;0;0;0;0;0;0,095182139;0,095213864;0,054202383
71412;Saint-Eusèbe;LE PEN;3,67E-05;0;0,334095531;0;0;0,003558719;0,242978567;0,029;0;0,265569918;0,871680726;0,496221564
71413;Saint-Firmin;MACRON;0,000295492;0;0,041953815;0;0;0,003558719;0,030511865;0,004;0;0,111633373;0,188394545;0,107247336
71414;Saint-Forgeot;LE PEN;0,000283709;0;0,043693505;0;0;0,003558719;0,031777095;0;0;0,07520564;0,150959949;0,085936949
71415;Sainte-Foy;MACRON;7,98E-05;0;0,154778733;0;0;0,003558719;0,112566351;0;0;0,08813161;0,355556459;0,202407575
71416;Saint-Gengoux-de-Scissé;LE PEN;0,000292773;0;0,042342863;0;0;0,003558719;0,03079481;0;0;0,086956522;0,160386968;0,091303467
71417;Saint-Gengoux-le-National;MACRON;0,000106051;0;0,116578011;0;0;0,003558719;0,084784007;0;0;0,039952996;0,241421065;0,137433736
71419;Saint-Germain-du-Bois;LE PEN;5,30E-05;0;0;0;0;0;0;0,056;0;0,063454759;0,119507785;0,06803218
71420;Saint-Germain-du-Plain;LE PEN;0,000228417;0;0,054249175;0;0;0,003558719;0,039453945;0,01;0;0,039952996;0,143884533;0,081909128
71421;Saint-Germain-en-Brionnais;LE PEN;9,93E-05;0;0,124526528;0;0;0,003558719;0,090564747;0;0;0,14453584;0,359726368;0,204781379
71422;Saint-Germain-lès-Buxy;MÉLENCHON;0,000109677;0;0;0;0;0;0;0;0;0,18213866;0,182248337;0,103748485
71423;Saint-Gervais-en-Vallière;LE PEN;0,00013279;0;0;0;0;0;0;0;0;0,110458284;0,110591074;0,062956165
71424;Saint-Gervais-sur-Couches;LE PEN;2,49E-05;0;0;0;0;0;0;0;0;0,05640423;0,056429157;0,032123418
71425;Saint-Gilles;LE PEN;5,80E-05;0;0;0;0;0;0;0;0;0,119858989;0,119917;0,068265134
71426;Sainte-Hélène;LE PEN;9,29E-05;0;0;0;0;0;0;0;0;0,117508813;0,117601721;0,066947115
71427;Saint-Huruge;FILLON;0,000200318;0;0,061841601;0;0;0,003558719;0,04497571;0,002;0;0,089306698;0,198324327;0,112900062
71428;Saint-Igny-de-Roche;LE PEN;2,81E-05;0;0;0;0;0;0;0;0;0,102232667;0,102260766;0,058213972
71430;Saint-Jean-de-Vaux;MACRON;9,15E-05;0;0;0;0;0;0;0;0;0,102232667;0,102324215;0,058250092
71431;Saint-Jean-de-Trézy;LE PEN;0,000112396;0;0,11002342;0;0;0,003558719;0,080017033;0;0;0,130434783;0,320587632;0,182500876
71433;Saint-Julien-de-Civry;FILLON;0,000276004;0;0,044911195;0;0;0,003558719;0,032662687;0;0;0,111633373;0,189483259;0,107867108
71434;Saint-Julien-de-Jonzy;FILLON;0,000140042;0;0,088373644;0;0;0,003558719;0,064271741;0;0;0,08813161;0,240917037;0,137146808
71435;Saint-Julien-sur-Dheune;LE PEN;0,000213008;0;0,058165245;0;0;0,003558719;0,042301996;0;0;0,064629847;0,165310096;0,094106055
71436;Saint-Laurent-d'Andenay;MÉLENCHON;0,000430549;0;0,028807404;0;0;0,003558719;0,020950839;0;0;0,108108108;0,1582969;0,090113654
71437;Saint-Laurent-en-Brionnais;LE PEN;0,000106051;0;0;0;0;0;0;0;0;0,047003525;0,047109576;0,026818062
71438;Saint-Léger-du-Bois;LE PEN;0,000194427;0;0,06371123;0;0;0,003558719;0,04633544;0;0;0,143360752;0,253601849;0,144367889
71439;Saint-Léger-lès-Paray;MACRON;0,0002683;0;0,046198717;0;0;0,003558719;0,033599067;0;0;0,082256169;0,162322253;0,092405166
71440;Saint-Léger-sous-Beuvray;LE PEN;0,000260142;0;0;0,018518519;0,127053108;0,003558719;0,034650848;0;0;0,064629847;0,353647053;0,201320608
71441;Saint-Léger-sous-la-Bussière;LE PEN;0,000144574;0;0,085611979;0;0;0,003558719;0,062263258;0,011;0;0,117508813;0,276528624;0,157419411
71442;Saint-Léger-sur-Dheune;LE PEN;3,63E-05;0;0;0;0;0;0;0;0;0,035252644;0,035288901;0,020088908
71443;Saint-Loup-Géanges;LE PEN;0,000323138;0;0,038369508;0,018518519;0,102318688;0,007117438;0,055810194;0;0;0,082256169;0,381396385;0,217117466
71444;Saint-Loup-de-Varennes;LE PEN;0,000170407;0;0,072667996;0;0;0,003558719;0,052849452;0;0;0,108108108;0,233795963;0,133092995
71445;Saint-Marcel;LE PEN;0,000126445;0;0;0;0;0;0;0;0;0,044653349;0,044779794;0,025491787
71446;Saint-Marcelin-de-Cray;MÉLENCHON;6,62E-05;0;0;0;0;0;0;0,007;0;0,036427732;0,043493901;0,024759767
71447;Saint-Mard-de-Vaux;FILLON;3,35E-05;0;0;0;0;0;0;0;0;0,097532315;0,097565853;0,055541299
71448;Saint-Martin-Belle-Roche;MACRON;3,58E-05;0;0;0;0;0;0;1;0;0,059929495;1,059965299;0,603406297
71449;Saint-Martin-d'Auxy;MACRON;0,000117381;0;0,105368594;0;0;0,003558719;0,076631705;0;0;0,054054054;0,236171734;0,13444545
71450;Saint-Martin-de-Commune;FILLON;3,94E-05;0;0;0;0;0;0;1;0;0,025851939;1,025891368;0,584009035
71451;Saint-Martin-de-Lixy;MACRON;0,000117834;0;0,104964889;0;0;0,003558719;0,076338101;0;0;0,072855464;0,254276288;0,144751827
71452;Saint-Martin-de-Salencey;FILLON;0,000431908;0;0,028716806;0,018518519;0,076578148;0,007117438;0,041769899;0;0;0,079905993;0,303980902;0,173047165
71453;Saint-Martin-du-Lac;FILLON;0,000253797;0;0,048833922;0;0;0,003558719;0,03551558;0;0;0,07520564;0,159808939;0,090974412
71454;Saint-Martin-du-Mont;MACRON;6,71E-05;0;0;0;0;0;0;0;0;0,019976498;0,020043573;0,011410202
71455;Saint-Martin-du-Tartre;MÉLENCHON;0,000393386;0;0,031525701;0;0;0,003558719;0,022927782;0;0;0,066980024;0,121826893;0,069352378
71456;Saint-Martin-en-Bresse;LE PEN;0,000167687;0;0;0;0;0;0;0;0;0,05052879;0,050696477;0,028859976
71457;Saint-Martin-en-Gâtinois;FILLON;0,000304557;0;0,040707031;0;0;0,003558719;0,029605113;0;0;0,098707403;0,169324104;0,096391109
71458;Saint-Martin-la-Patrouille;LE PEN;0,000109223;0;0,113205912;0;0;0,003558719;0,082331572;0,026;0;0,10693302;0,328579727;0,187050535
71459;Saint-Martin-sous-Montaigu;FILLON;0,000226151;0;0;0;0;0;0;0,078;0;0,05640423;0,134630381;0,076641018
71460;Saint-Maurice-de-Satonnay;MACRON;0,000194427;0;0;0;0;0;0;0;0;0,097532315;0,097726742;0,055632889
71461;Saint-Maurice-des-Champs;LE PEN;6,03E-05;0;0;0;0;0;0;0;0;0,083431257;0,083491534;0,047529214
71462;Saint-Maurice-en-Rivière;LE PEN;0,000513033;0;0,024179919;0;0;0,003558719;0,017585395;0;0;0,0693302;0,111608547;0,063535382
71463;Saint-Maurice-lès-Châteauneuf;LE PEN;8,79E-05;0;0;0;0;0;0;0;0;0,05052879;0,050616713;0,028814569
71464;Saint-Maurice-lès-Couches;LE PEN;9,38E-05;0;0;0;0;0;0;0,096;0;0;0,096093814;0,054703312
71465;Saint-Micaud;FILLON;0,000191254;0;0;0;0;0;0;0;0;0,137485311;0,137676565;0,078375119
71466;Saint-Nizier-sur-Arroux;LE PEN;5,89E-05;0;0;0;0;0;0;0;0;0,090481786;0,090540703;0,051542093
71468;Saint-Pierre-de-Varennes;MACRON;0,000252891;0;0;0;0;0;0;0;0;0,098707403;0,098960294;0,056335113
71469;Saint-Pierre-le-Vieux;FILLON;0,000452756;0;0,027395833;0,018518519;0,073055555;0,007117438;0,039848485;0,03;0;0,092831962;0,336640146;0,191639089
71470;Saint-Point;MACRON;0,000267847;0;0,04627674;0;0;0,003558719;0,033655811;0,015;0;0,05640423;0,151604628;0,086303945
71471;Saint-Privé;LE PEN;0,000163608;0;0;0;0;0;0;0;0;0,206815511;0,206979119;0,117826974
71472;Saint-Prix;MACRON;0,000112849;0;0;0;0;0;0;0;0;0,104582844;0,104695693;0,059600102
71473;Saint-Racho;FILLON;7,93E-05;0;0;0;0;0;0;0,022;0;0,121034078;0,14311339;0,081470139
71474;Sainte-Radegonde;LE PEN;6,98E-05;0;0;0;0;0;0;0,013;0;0,068155112;0,081224906;0,046238891
71475;Saint-Rémy;MACRON;5,44E-05;0;0;0;0;0;0;0;0;0,064629847;0,064684232;0,036822784
71477;Saint-Romain-sous-Gourdon;LE PEN;7,30E-05;0;0;0;0;0;0;0;0;0,077555817;0,077628784;0,044191727
71478;Saint-Romain-sous-Versigny;FILLON;7,89E-05;0;0;0;0;0;0;0;0;0,098707403;0,098786261;0,056236041
71479;Saint-Sernin-du-Bois;LE PEN;5,71E-05;0;0;0;0;0;0;0,046;0;0,061104583;0,107161687;0,061003919
71480;Saint-Sernin-du-Plain;FILLON;9,74E-05;0;0;0;0;0;0;0;0;0,0693302;0,06942764;0,039523063
71481;Saint-Symphorien-d'Ancelles;LE PEN;0,000469978;0,01;0,052785799;0;0;0,007117438;0,038389672;0;0;0,135135135;0,226780584;0,129099351
71482;Saint-Symphorien-de-Marmagne;LE PEN;0,000537959;0;0,02306047;0;0;0,003558719;0,016771251;0;0;0,137485311;0,177854991;0,101247486
71483;Saint-Symphorien-des-Bois;LE PEN;0,000213008;0;0,058165245;0;0;0,003558719;0,042301996;0;0;0,123384254;0,224064503;0,127553168
71484;Saint-Usuge;LE PEN;7,80E-05;0;0;0;0;0;0;0;0;0,052878966;0,052956918;0,030146777
71485;Saint-Vallerin;MÉLENCHON;0,000223432;0;0,055457139;0;0;0,003558719;0,040332465;0,009;0;0,16333725;0,268350286;0,15276373
71486;Saint-Vallier;LE PEN;0,00031498;0;0,03936184;0;0;0,003558719;0,028626793;0;0;0,098707403;0,167011016;0,095074338
71487;Saint-Vérand;LE PEN;9,52E-05;0;0,12983806;0;0;0,003558719;0,09442768;0,009;0;0,191539365;0,424900279;0,241882922
71488;Saint-Vincent-des-Prés;MACRON;0,000127352;0;0;0;0;0;0;0;0;0,103407756;0,103535108;0,058939416
71489;Saint-Vincent-en-Bresse;LE PEN;8,84E-05;0;0;0;0;0;0;0;0;0,068155112;0,068243488;0,038848961
71490;Saint-Vincent-Bragny;MACRON;0,000219353;0;0,056486264;0;0;0,003558719;0,041080919;0,042;0;0,101057579;0,240844115;0,137105296
71491;Saint-Yan;LE PEN;7,21E-05;0;0,171223959;0;0;0,003558719;0,124526515;0,097;0;0,064629847;0,457452381;0,260413853
71493;Saisy;LE PEN;0,000137776;0;0;0;0;0;0;0;0;0,032902468;0,033040244;0,018808815
71494;La Salle;LE PEN;0,000133243;0;0,092867245;0;0;0,003558719;0,067539815;0,251;0;0,063454759;0,474995062;0,270400372
71495;Salornay-sur-Guye;LE PEN;0,00018219;0;0,067979747;0,018518519;0,181279324;0,007117438;0,098879612;0,11;0;0,059929495;0,699529692;0,398221169
71496;Sampigny-lès-Maranges;MÉLENCHON;0,000476776;0;0,026016946;0;0;0,003558719;0,018921415;0;0;0,103407756;0,148822893;0,084720387
71497;Sancé;MACRON;8,75E-05;0;0,141215631;0;0;0,003558719;0,102702277;0,401;0;0,028202115;0,673207492;0,383236735
71498;Santilly;FILLON;0,000871974;0;0,014231615;0,018518519;0,037950973;0,007117438;0,020700511;0;0;0,108108108;0,219814154;0,125133573
71499;Sanvignes-les-Mines;LE PEN;8,07E-05;0;0;0;0;0;0;0;0;0,135135135;0,135215806;0,076974283
71500;Sarry;FILLON;8,66E-05;0;0,142686623;0;0;0,003558719;0,103772089;0;0;0,062279671;0,308824946;0,175804734
71501;Sassangy;LE PEN;0,000111943;0;0,110467069;0;0;0,003558719;0,080339686;0;0;0,091656874;0,282575572;0,160861756
71502;Sassenay;LE PEN;0,000147293;0;0;0;0;0;0;0,074;0;0,055229142;0,129376435;0,073650105
71503;Saules;FILLON;4,17E-05;0;0;0;0;0;0;0;0;0,136310223;0,136351918;0,077621037
71504;Saunières;LE PEN;0,000788131;0;0,015744742;0;0;0,003558719;0,011450721;0;0;0,089306698;0,117290292;0,066769828
71505;Savianges;FILLON;9,20E-05;0;0;0;0;0;0;0;0;0,066980024;0,067072025;0,038182082
71506;Savigny-en-Revermont;LE PEN;5,67E-05;0;0;0;0;0;0;0;0;0,097532315;0,097588966;0,055554457
71507;Savigny-sur-Grosne;FILLON;7,66E-05;0;0;0;0;0;0;0,049;0;0,029377203;0,078453795;0,044661381
71508;Savigny-sur-Seille;LE PEN;0,000469978;0;0,026392899;0;0;0,003558719;0,019194836;0;0;0,072855464;0,118913177;0,067693688
71509;La Celle-en-Morvan;LE PEN;0,000121007;0;0;0;0;0;0;0;0;0,104582844;0,104703851;0,059604747
71510;Semur-en-Brionnais;FILLON;0,000359848;0;0,034460178;0;0;0,003558719;0,025061947;0;0;0,110458284;0,170340257;0,096969574
71512;Sennecey-le-Grand;LE PEN;7,43E-05;0;0;0;0;0;0;0;0;0,112808461;0,112882787;0,064260768
71513;Senozan;LE PEN;9,79E-05;0;0,126248082;0;0;0,003558719;0,091816787;0;0;0,152761457;0,370924219;0,211155978
71514;Sens-sur-Seille;LE PEN;8,34E-05;0;0;0;0;0;0;0,153;0;0,034077556;0,187160947;0,106545086
71515;Sercy;FILLON;6,93E-05;0;0;0;0;0;0;0;0;0,079905993;0,079975334;0,045527547
71516;Serley;LE PEN;8,84E-05;0;0;0;0;0;0;0;0;0,052878966;0,052967342;0,030152711
71517;Sermesse;LE PEN;3,58E-05;0;0;0;0;0;0;0;0;0,103407756;0,10344356;0,058887301
71518;Serrières;MACRON;6,16E-05;0;0;0;0;0;0;0;0;0,05052879;0,050590426;0,028799605
71519;Serrigny-en-Bresse;LE PEN;9,56E-05;0;0,129225626;0;0;0,003558719;0,093982273;0;0;0,096357227;0,319660753;0,181973232
71520;Sevrey;LE PEN;0,00029368;0;0,042212377;0;0;0,003558719;0,03069991;0,026;0;0,121034078;0,220240045;0,125376019
71521;Sigy-le-Châtel;MACRON;0,000190348;0;0;0;0;0;0;0;0;0,089306698;0,089497046;0,050947971
71522;Simandre;LE PEN;9,02E-05;0;0;0;0;0;0;0,394;0;0,096357227;0,490447416;0,279196931
71523;Simard;LE PEN;9,56E-05;0;0;0;0;0;0;0,092;0;0,071680376;0,163776003;0,093232742
71524;Sivignon;MACRON;8,70E-05;0;0;0;0;0;0;0;0;0,070505288;0,070592304;0,040186071
71525;Sologny;MACRON;0,000228871;0;0,054141975;0;0;0,003558719;0,039375981;0,004;0;0,105757932;0,203504759;0,115849126
71526;Solutré-Pouilly;FILLON;0,000417406;0;0,029713494;0;0;0,003558719;0,021609813;0;0;0,136310223;0,188050936;0,10705173
71527;Sommant;LE PEN;6,98E-05;0;0,176747315;0;0;0,003558719;0,128543502;0,292;0;0,074030552;0,671391163;0,382202753
71528;Sornay;LE PEN;0,000159076;0;0;0;0;0;0;0;0;0,131609871;0,131768947;0,07501209
71529;Suin;MACRON;0,000485387;0;0,02555582;0;0;0,003558719;0,018586051;0,003;0;0,099882491;0,147509749;0,083972854
71530;Sully;LE PEN;5,48E-05;0;0;0;0;0;0;0,348;0;0,205640423;0,553695261;0,315202024
71531;La Tagnière;LE PEN;6,07E-05;0;0;0;0;0;0;0;0;0,034077556;0,034138286;0,019433897
71532;Taizé;MACRON;5,35E-05;0;0;0;0;0;0;0;0;0,196239718;0,196293197;0,111743801
71533;Tancon;LE PEN;2,58E-05;0;0;0;0;0;0;0;0;0,049353702;0,049379535;0,028110281
71534;Le Tartre;LE PEN;0,000116475;0;0,106185401;0;0;0,003558719;0,077225746;0;0;0,085781434;0,269309056;0,153309528
71535;Tavernay;LE PEN;0,000430549;0;0,028807404;0;0;0,003558719;0,020950839;0;0;0,111633373;0,161822165;0,092120481
71537;Thil-sur-Arroux;LE PEN;9,02E-05;0;0;0;0;0;0;0;0;0,155111633;0,155201822;0,088351719
71538;Thurey;LE PEN;7,52E-05;0;0;0;0;0;0;0;0;0,095182139;0,095257372;0,054227151
71539;Tintry;FILLON;0,000179471;0;0;0;0;0;0;0;0;0,03760282;0,037782291;0,021508319
71540;Torcy;MÉLENCHON;0,000154998;0;0;0,018518519;0,212989964;0,003558719;0,058088173;0;0;0,133960047;0,618183146;0,351913033
71541;Torpes;LE PEN;0,000253344;0;0,048921123;0;0;0,003558719;0,035578999;0;0;0,111633373;0,196386839;0,111797108
71542;Toulon-sur-Arroux;LE PEN;0,000189441;0;0,065383855;0;0;0,003558719;0,047551894;0,084;0;0,092831962;0,289957152;0,165063867
71543;Tournus;MACRON;5,76E-05;0;0;0;0;0;0;0;0;0,108108108;0,108165666;0,061575453
71544;Toutenant;LE PEN;0,000418312;0;0,029649168;0,018518519;0,079064448;0,007117438;0,043126063;0;0;0,151586369;0,382908808;0,217978443
71545;Tramayes;LE PEN;0,000101066;0;0;0;0;0;0;0;0;0,123384254;0,12348532;0,070296471
71546;Trambly;FILLON;0,000116022;0;0,106598585;0;0;0,003558719;0,077526244;0;0;0,03760282;0,221843671;0,126288915
71547;Trivy;FILLON;0,000223885;0;0;0;0;0;0;0;0;0,097532315;0,0977562;0,055649658
71548;Tronchy;LE PEN;4,80E-05;0;0;0;0;0;0;0;0;0,113983549;0,114031589;0,064914747
71549;La Truchère;LE PEN;0,000490825;0;0,025272903;0;0;0,003558719;0,018380293;0;0;0,090481786;0,134625807;0,076638414
71550;Uchizy;LE PEN;0,00012146;0;0;0;0;0;0;0,142;0;0,083431257;0,225552717;0,128400364
71551;Uchon;MACRON;0,000405169;0;0,030609858;0;0;0,003558719;0,022261715;0;0;0,103407756;0,156684498;0,089195762
71552;Uxeau;MACRON;0,000381602;0;0,032498033;0,018518519;0,086661422;0,007117438;0,047269847;0;0;0,084606345;0,338078671;0,192457998
71553;Vareilles;MACRON;8,66E-05;0;0;0;0;0;0;0;0;0,071680376;0,071766939;0,040854755
71554;Varenne-l'Arconce;LE PEN;7,43E-05;0;0,166035353;0;0;0,003558719;0,120752983;0,189;0;0,099882491;0,575745153;0,327754363
71555;Varennes-le-Grand;LE PEN;0,000101066;0;0,122302836;0;0;0,003558719;0,088947517;0,358;0;0,141010576;0,710361995;0,404387673
71556;Varennes-lès-Mâcon;LE PEN;0,000132337;0;0;0;0;0;0;0;0;0,104582844;0,104715181;0,059611196
71557;Varenne-Saint-Germain;LE PEN;0,00015953;0;0;0;0;0;0;0;0;0,084606345;0,084765875;0,048254658
71558;Varennes-Saint-Sauveur;LE PEN;5,39E-05;0;0;0;0;0;0;0;0;0,091656874;0,091710806;0,052208198
71559;Varennes-sous-Dun;FILLON;0,000117834;0;0,104964889;0;0;0,003558719;0,076338101;0,022;0;0,059929495;0,263350319;0,149917399
71561;Vauban;FILLON;0,000574216;0;0,02160556;0;0;0,003558719;0,015713134;0;0;0,10693302;0,14482593;0,082445037
71562;Vaudebarrier;FILLON;0,00025697;0;0,048232091;0;0;0,003558719;0,035077884;0;0;0,108108108;0,191675053;0,10911483
