codegeo;libgeo;nb_ecoles_publique;nb_ecoles_prive;nb_ecoles_totale;Part de la population éloignée de plus de 20 minutes d'au moins un des services de santé de proximité 2021;somme_tauxpourmille;Gagnant
1115;Confrançon;1.0;0.0;1.0;0,2;0.0;LE PEN
1116;Contrevoz;1.0;0.0;1.0;0;0.0;LE PEN
1117;Conzieu;0.0;0.0;0.0;0;0.0;LE PEN
1118;Corbonod;1.0;0.0;1.0;0;3.858024691358025;LE PEN
1121;Corlier;0.0;0.0;0.0;0;0.0;LE PEN
1123;Cormoranche-sur-Saône;1.0;0.0;1.0;0;0.0;LE PEN
1124;Cormoz;1.0;0.0;1.0;1,1;0.0;LE PEN
1125;Corveissiat;1.0;0.0;1.0;11,6;0.0;LE PEN
1127;Courmangoux;0.0;0.0;0.0;0;0.0;LE PEN
1128;Courtes;0.0;0.0;0.0;0;0.0;LE PEN
1129;Crans;0.0;0.0;0.0;0;0.0;LE PEN
1130;Bresse Vallons;2.0;0.0;2.0;0;3.361344537815126;LE PEN
1133;Cressin-Rochefort;1.0;0.0;1.0;0;0.0;LE PEN
1134;Crottet;1.0;0.0;1.0;0;24.20033883910893;LE PEN
1135;Crozet;1.0;0.0;1.0;0,2;66.19656861475845;FILLON
1136;Cruzilles-lès-Mépillat;1.0;0.0;1.0;0;0.0;LE PEN
1138;Culoz-Béon;2.0;0.0;2.0;0;67.31009833004205;LE PEN
1139;Curciat-Dongalon;1.0;0.0;1.0;0;0.0;LE PEN
1140;Curtafond;1.0;0.0;1.0;6,2;0.0;LE PEN
1141;Cuzieu;0.0;0.0;0.0;0;0.0;MACRON
1142;Dagneux;1.0;1.0;2.0;0;133.66174764967954;LE PEN
1143;Divonne-les-Bains;3.0;0.0;3.0;0;96.64663500360254;FILLON
1145;Dompierre-sur-Veyle;1.0;0.0;1.0;0;30.48156977433086;LE PEN
1146;Dompierre-sur-Chalaronne;0.0;0.0;0.0;0;0.0;LE PEN
1147;Domsure;1.0;0.0;1.0;0;0.0;LE PEN
1148;Dortan;1.0;0.0;1.0;0;15.32381496034381;LE PEN
1149;Douvres;1.0;0.0;1.0;0;23.041113638566884;LE PEN
1150;Drom;1.0;0.0;1.0;0;0.0;MÉLENCHON
1151;Druillat;1.0;0.0;1.0;0;8.141617225622262;LE PEN
1152;Échallon;1.0;0.0;1.0;2,5;0.0;LE PEN
1153;Échenevex;1.0;0.0;1.0;0;58.42677862674866;FILLON
1155;Évosges;1.0;0.0;1.0;0;0.0;LE PEN
1156;Faramans;1.0;0.0;1.0;0;0.0;LE PEN
1157;Fareins;1.0;0.0;1.0;0;30.44082540000373;MACRON
1158;Farges;1.0;0.0;1.0;0;5.671077504725898;LE PEN
1159;Feillens;1.0;1.0;2.0;0;36.36641221038983;FILLON
1160;Ferney-Voltaire;3.0;1.0;4.0;0;138.73584934505038;MACRON
1162;Flaxieu;0.0;0.0;0.0;0;0.0;FILLON
1163;Foissiat;1.0;0.0;1.0;0;7.716658874646161;LE PEN
1165;Francheleins;1.0;0.0;1.0;0;0.0;LE PEN
1166;Frans;1.0;0.0;1.0;0;17.70788676958118;MACRON
1167;Garnerans;1.0;0.0;1.0;0;0.0;LE PEN
1169;Genouilleux;1.0;0.0;1.0;0;0.0;LE PEN
1170;Béard-Géovreissiat;1.0;0.0;1.0;0;10.532157375211654;LE PEN
1171;Géovreisset;0.0;0.0;0.0;0;0.0;FILLON
1173;Gex;3.0;1.0;4.0;0;92.77981884495895;MACRON
1174;Giron;0.0;0.0;0.0;100;0.0;FILLON
1175;Gorrevod;1.0;0.0;1.0;0;0.0;LE PEN
1177;Grand-Corent;0.0;0.0;0.0;50,6;0.0;MÉLENCHON
1179;Grièges;1.0;1.0;2.0;0;15.37698559907072;LE PEN
1180;Grilly;0.0;0.0;0.0;0;14.83294032999144;FILLON
1181;Groissiat;1.0;0.0;1.0;0;31.9584650723152;LE PEN
1183;Guéreins;1.0;1.0;2.0;0;7.789396624733036;LE PEN
1184;Hautecourt-Romanèche;1.0;0.0;1.0;0,7;0.0;LE PEN
1185;Plateau d'Hauteville;3.0;0.0;3.0;1,6;31.416378172749223;LE PEN
1187;Haut Valromey;1.0;0.0;1.0;89,3;0.0;FILLON
1188;Illiat;1.0;0.0;1.0;0;0.0;LE PEN
1189;Injoux-Génissiat;1.0;0.0;1.0;0;14.9141360806513;LE PEN
1190;Innimond;0.0;0.0;0.0;100;0.0;LE PEN
1191;Izenave;1.0;0.0;1.0;4,7;0.0;FILLON
1192;Izernore;1.0;0.0;1.0;0;18.392360840367573;LE PEN
1193;Izieu;0.0;0.0;0.0;0;0.0;LE PEN
1194;Jassans-Riottier;2.0;0.0;2.0;0;76.50624146309943;LE PEN
1195;Jasseron;1.0;0.0;1.0;0;74.90264399637206;MACRON
1196;Jayat;1.0;0.0;1.0;0;0.0;LE PEN
1197;Journans;1.0;0.0;1.0;0;0.0;MÉLENCHON
1198;Joyeux;1.0;0.0;1.0;5,1;0.0;FILLON
1199;Jujurieux;1.0;1.0;2.0;0;76.67192855671307;LE PEN
1200;Labalme;1.0;0.0;1.0;0;0.0;MÉLENCHON
1202;Lagnieu;2.0;1.0;3.0;0;72.89540351685777;LE PEN
1203;Laiz;1.0;0.0;1.0;0;9.237875288683602;LE PEN
1204;Le Poizat-Lalleyriat;1.0;0.0;1.0;2,5;0.0;LE PEN
1206;Lantenay;0.0;0.0;0.0;0;0.0;LE PEN
1207;Lapeyrouse;0.0;0.0;0.0;0;0.0;FILLON
1208;Lavours;0.0;0.0;0.0;0;0.0;LE PEN
1209;Léaz;1.0;0.0;1.0;0;0.0;LE PEN
1210;Lélex;1.0;0.0;1.0;100;79.68673519334313;FILLON
1211;Lent;1.0;0.0;1.0;0;22.66550197222832;LE PEN
1212;Lescheroux;0.0;0.0;0.0;3,1;0.0;LE PEN
1213;Leyment;1.0;0.0;1.0;0;34.67242270582375;LE PEN
1214;Leyssard;0.0;0.0;0.0;0;0.0;LE PEN
1215;Surjoux-Lhopital;0.0;0.0;0.0;1;0.0;MACRON
1216;Lhuis;1.0;0.0;1.0;1,4;0.0;LE PEN
1219;Lompnas;1.0;0.0;1.0;100;0.0;FILLON
1224;Loyettes;1.0;0.0;1.0;0;39.04054484244125;LE PEN
1225;Lurcy;0.0;0.0;0.0;0;0.0;FILLON
1227;Magnieu;0.0;0.0;0.0;0;0.0;LE PEN
1228;Maillat;1.0;0.0;1.0;0;49.86920362465399;LE PEN
1229;Malafretaz;1.0;0.0;1.0;0;24.9617889420521;LE PEN
1230;Mantenay-Montlin;0.0;0.0;0.0;0;0.0;LE PEN
1231;Manziat;1.0;1.0;2.0;0;0.0;LE PEN
1232;Marboz;1.0;1.0;2.0;0;44.67863135668201;LE PEN
1233;Marchamp;0.0;0.0;0.0;100;0.0;FILLON
1234;Marignieu;0.0;0.0;0.0;0;0.0;LE PEN
1235;Marlieux;1.0;0.0;1.0;0;6.768189509306261;LE PEN
1236;Marsonnas;1.0;0.0;1.0;0;0.0;MACRON
1237;Martignat;1.0;0.0;1.0;0;4.189108318372232;LE PEN
1238;Massieux;1.0;0.0;1.0;1,2;106.02995672439113;LE PEN
1239;Massignieu-de-Rives;1.0;0.0;1.0;0;0.0;LE PEN
1240;Matafelon-Granges;1.0;0.0;1.0;3,4;23.33321239826337;LE PEN
1241;Meillonnas;1.0;0.0;1.0;0;0.0;MACRON
1242;Mérignat;0.0;0.0;0.0;0;0.0;MÉLENCHON
1243;Messimy-sur-Saône;1.0;0.0;1.0;0;0.0;FILLON
1244;Meximieux;3.0;1.0;4.0;0;116.9695918902707;MACRON
1245;Bohas-Meyriat-Rignat;0.0;0.0;0.0;0;0.0;LE PEN
1246;Mézériat;1.0;0.0;1.0;0;6.486664215775111;LE PEN
1247;Mijoux;1.0;0.0;1.0;61,2;0.0;FILLON
1248;Mionnay;1.0;0.0;1.0;0;136.01123789592754;FILLON
1249;Miribel;4.0;1.0;5.0;0;133.86313716932597;MACRON
1250;Misérieux;1.0;0.0;1.0;0;13.40632242484564;MACRON
1252;Mogneneins;1.0;0.0;1.0;0;0.0;LE PEN
1254;Montagnat;1.0;0.0;1.0;0;49.60605805869855;MACRON
1255;Montagnieu;1.0;0.0;1.0;0;0.0;LE PEN
1257;Montanges;1.0;0.0;1.0;0;0.0;LE PEN
1258;Montceaux;1.0;0.0;1.0;0;0.0;LE PEN
1259;Montcet;1.0;0.0;1.0;0;0.0;LE PEN
1260;Le Montellier;1.0;0.0;1.0;0;0.0;FILLON
1261;Monthieux;1.0;0.0;1.0;0;0.0;LE PEN
1262;Montluel;2.0;1.0;3.0;0;110.07257088354072;LE PEN
1263;Montmerle-sur-Saône;1.0;1.0;2.0;0;39.70218200709533;FILLON
1264;Montracol;1.0;0.0;1.0;0;0.0;LE PEN
1265;Montréal-la-Cluse;1.0;0.0;1.0;0;48.180571512515385;LE PEN
1266;Montrevel-en-Bresse;1.0;0.0;1.0;0;94.25928902851103;LE PEN
1267;Nurieux-Volognat;1.0;0.0;1.0;0;16.519965244985077;LE PEN
1268;Murs-et-Gélignieux;0.0;0.0;0.0;0;0.0;LE PEN
1269;Nantua;1.0;1.0;2.0;0;97.34230132589715;LE PEN
1272;Neuville-les-Dames;1.0;0.0;1.0;0;20.907833431470635;LE PEN
1273;Neuville-sur-Ain;1.0;0.0;1.0;0,7;61.61496352705107;LE PEN
1274;Les Neyrolles;1.0;0.0;1.0;0;0.0;LE PEN
1275;Neyron;1.0;0.0;1.0;0;127.74244128014298;FILLON
1276;Niévroz;1.0;0.0;1.0;0;39.79615722203566;LE PEN
1277;Nivollet-Montgriffon;0.0;0.0;0.0;0;0.0;LE PEN
1279;Oncieu;0.0;0.0;0.0;0;0.0;LE PEN
1280;Ordonnaz;0.0;0.0;0.0;100;0.0;FILLON
1281;Ornex;2.0;0.0;2.0;0;70.27924165933312;MACRON
1282;Outriaz;1.0;0.0;1.0;0;0.0;LE PEN
1283;Oyonnax;8.0;1.0;9.0;0;120.3516171565636;LE PEN
1284;Ozan;1.0;0.0;1.0;0;0.0;LE PEN
1285;Parcieux;1.0;0.0;1.0;0;55.31108208847822;MACRON
1286;Parves et Nattages;1.0;0.0;1.0;0;0.0;MÉLENCHON
1288;Péron;1.0;0.0;1.0;0;57.78677521936151;FILLON
1289;Péronnas;1.0;0.0;1.0;0;67.58350181996416;MACRON
1290;Pérouges;1.0;0.0;1.0;0;104.0270845308811;FILLON
1291;Perrex;1.0;0.0;1.0;0;0.0;LE PEN
1293;Peyriat;0.0;0.0;0.0;0;0.0;LE PEN
1294;Peyrieu;1.0;0.0;1.0;0;0.0;LE PEN
1295;Peyzieux-sur-Saône;1.0;0.0;1.0;0;0.0;LE PEN
1296;Pirajoux;0.0;0.0;0.0;0;0.0;LE PEN
1297;Pizay;0.0;0.0;0.0;0;0.0;LE PEN
1298;Plagne;0.0;0.0;0.0;94;0.0;MACRON
1299;Le Plantay;1.0;0.0;1.0;0;0.0;LE PEN
1301;Polliat;1.0;0.0;1.0;1;19.00730646328228;FILLON
1302;Pollieu;0.0;0.0;0.0;0;0.0;LE PEN
1303;Poncin;1.0;0.0;1.0;0;71.45074738771426;LE PEN
1304;Pont-d'Ain;1.0;0.0;1.0;0;120.07253988073846;LE PEN
1305;Pont-de-Vaux;1.0;0.0;1.0;0;99.31330475166732;MACRON
1306;Pont-de-Veyle;1.0;0.0;1.0;0;43.71957869024707;LE PEN
1307;Port;1.0;0.0;1.0;0;30.906224147505085;FILLON
1308;Pougny;1.0;0.0;1.0;0;0.0;MÉLENCHON
1309;Pouillat;0.0;0.0;0.0;4,7;0.0;LE PEN
1310;Prémeyzel;0.0;0.0;0.0;0;0.0;LE PEN
1311;Prémillieu;0.0;0.0;0.0;2,3;0.0;LE PEN
1313;Prévessin-Moëns;3.0;0.0;3.0;0;91.19964068536434;MACRON
1314;Priay;1.0;0.0;1.0;0;36.4901351173208;LE PEN
1317;Ramasse;0.0;0.0;0.0;0;0.0;LE PEN
1318;Rancé;1.0;0.0;1.0;0;0.0;LE PEN
1319;Relevant;1.0;0.0;1.0;0;0.0;LE PEN
1320;Replonges;1.0;1.0;2.0;0;26.055447733374127;MACRON
1321;Revonnas;1.0;0.0;1.0;0;0.0;MACRON
1322;Reyrieux;1.0;1.0;2.0;0;80.89400585891819;MACRON
1323;Reyssouze;0.0;0.0;0.0;0;0.0;LE PEN
1325;Rignieux-le-Franc;1.0;0.0;1.0;0,3;0.0;LE PEN
1328;Romans;1.0;0.0;1.0;0;0.0;LE PEN
1329;Rossillon;0.0;0.0;0.0;13,4;0.0;LE PEN
1330;Ruffieu;0.0;0.0;0.0;40,9;0.0;MÉLENCHON
1331;Saint-Alban;0.0;0.0;0.0;0;0.0;MACRON
1332;Saint-André-de-Bâgé;1.0;0.0;1.0;1;0.0;MACRON
1333;Saint-André-de-Corcy;1.0;0.0;1.0;0;106.88295300626268;LE PEN
1334;Saint-André-d'Huiriat;0.0;0.0;0.0;0;0.0;LE PEN
1335;Saint-André-le-Bouchoux;0.0;0.0;0.0;0;0.0;LE PEN
1336;Saint-André-sur-Vieux-Jonc;1.0;0.0;1.0;0;0.0;LE PEN
1337;Saint-Bénigne;1.0;0.0;1.0;0;0.0;LE PEN
1338;Groslée-Saint-Benoit;2.0;0.0;2.0;1,1;31.093409875388534;LE PEN
1339;Saint-Bernard;1.0;0.0;1.0;0;31.301220320643004;FILLON
1342;Sainte-Croix;1.0;0.0;1.0;0;0.0;FILLON
1343;Saint-Cyr-sur-Menthon;1.0;0.0;1.0;0,1;0.0;LE PEN
1344;Saint-Denis-lès-Bourg;1.0;0.0;1.0;0;57.69369911073692;MACRON
1345;Saint-Denis-en-Bugey;1.0;0.0;1.0;0;19.284945265280044;LE PEN
1346;Saint-Didier-d'Aussiat;1.0;0.0;1.0;0;0.0;LE PEN
1347;Saint-Didier-de-Formans;1.0;0.0;1.0;0;37.08024898792455;MACRON
1348;Saint-Didier-sur-Chalaronne;1.0;1.0;2.0;0;36.37473392166471;LE PEN
1349;Saint-Éloi;0.0;0.0;0.0;0;0.0;LE PEN
1350;Saint-Étienne-du-Bois;1.0;1.0;2.0;0;17.267327776896114;LE PEN
1351;Saint-Étienne-sur-Chalaronne;1.0;0.0;1.0;0;9.679995673930858;LE PEN
1352;Saint-Étienne-sur-Reyssouze;0.0;0.0;0.0;0;0.0;LE PEN
1353;Sainte-Euphémie;1.0;0.0;1.0;0;5.202312138728324;MACRON
1354;Saint-Genis-Pouilly;5.0;0.0;5.0;0;101.7753512463316;MACRON
1355;Saint-Genis-sur-Menthon;1.0;0.0;1.0;4,3;0.0;LE PEN
1356;Saint-Georges-sur-Renon;0.0;0.0;0.0;0;0.0;LE PEN
1357;Saint-Germain-de-Joux;1.0;0.0;1.0;5;0.0;LE PEN
1358;Saint-Germain-les-Paroisses;1.0;0.0;1.0;0;0.0;FILLON
1359;Saint-Germain-sur-Renon;0.0;0.0;0.0;0;0.0;LE PEN
1360;Saint-Jean-de-Gonville;1.0;0.0;1.0;0;12.689418224524935;MACRON
1361;Saint-Jean-de-Niost;1.0;0.0;1.0;0;32.78163168471599;LE PEN
1362;Saint-Jean-de-Thurigneux;1.0;0.0;1.0;0;0.0;LE PEN
1363;Saint-Jean-le-Vieux;1.0;0.0;1.0;0;28.998909971836824;LE PEN
1364;Saint-Jean-sur-Reyssouze;1.0;0.0;1.0;0;0.0;LE PEN
1365;Saint-Jean-sur-Veyle;1.0;0.0;1.0;0,1;0.0;LE PEN
1366;Sainte-Julie;1.0;0.0;1.0;0;0.0;LE PEN
1367;Saint-Julien-sur-Reyssouze;1.0;0.0;1.0;0;0.0;LE PEN
1368;Saint-Julien-sur-Veyle;1.0;0.0;1.0;0;0.0;LE PEN
1369;Saint-Just;1.0;0.0;1.0;0;0.0;FILLON
1370;Saint-Laurent-sur-Saône;1.0;0.0;1.0;0;119.37835868283032;MACRON
1371;Saint-Marcel;1.0;0.0;1.0;0;25.83079992604861;LE PEN
1372;Saint-Martin-de-Bavel;1.0;0.0;1.0;0;0.0;MACRON
1373;Saint-Martin-du-Frêne;1.0;0.0;1.0;0;37.297829910318434;LE PEN
1374;Saint-Martin-du-Mont;1.0;0.0;1.0;0;0.0;LE PEN
1375;Saint-Martin-le-Châtel;1.0;0.0;1.0;0;0.0;LE PEN
1376;Saint-Maurice-de-Beynost;1.0;0.0;1.0;0;105.50953569351417;MACRON
1378;Saint-Maurice-de-Gourdans;1.0;0.0;1.0;6;71.36773583137365;LE PEN
1379;Saint-Maurice-de-Rémens;1.0;0.0;1.0;0;0.0;LE PEN
1380;Saint-Nizier-le-Bouchoux;1.0;0.0;1.0;6,6;0.0;LE PEN
1381;Saint-Nizier-le-Désert;0.0;0.0;0.0;0;0.0;LE PEN
1382;Sainte-Olive;0.0;0.0;0.0;0;0.0;LE PEN
1383;Saint-Paul-de-Varax;1.0;0.0;1.0;0;13.471419047924016;LE PEN
1384;Saint-Rambert-en-Bugey;1.0;0.0;1.0;0;63.44409028205674;LE PEN
1385;Saint-Rémy;1.0;0.0;1.0;0;0.0;MACRON
1386;Saint-Sorlin-en-Bugey;1.0;0.0;1.0;0;0.0;MACRON
1387;Saint-Sulpice;0.0;0.0;0.0;0;0.0;LE PEN
1388;Saint-Trivier-de-Courtes;1.0;0.0;1.0;0;22.84943204368188;LE PEN
1389;Saint-Trivier-sur-Moignans;1.0;0.0;1.0;0;11.609999212881409;LE PEN
1390;Saint-Vulbas;1.0;0.0;1.0;30,3;72.1178131495574;LE PEN
1391;Salavre;0.0;0.0;0.0;0;0.0;LE PEN
1392;Samognat;0.0;0.0;0.0;0,1;0.0;LE PEN
1393;Sandrans;1.0;0.0;1.0;0;0.0;LE PEN
1396;Sault-Brénaz;1.0;0.0;1.0;0;15.69386149003148;LE PEN
1397;Sauverny;1.0;0.0;1.0;0;21.34607146057618;MACRON
1398;Savigneux;1.0;0.0;1.0;0;0.0;LE PEN
1399;Ségny;1.0;0.0;1.0;0;79.81604080886689;FILLON
1400;Seillonnaz;0.0;0.0;0.0;27,8;0.0;MACRON
1401;Sergy;1.0;0.0;1.0;0;25.345323399759145;FILLON
1402;Sermoyer;1.0;0.0;1.0;0;0.0;LE PEN
1403;Serrières-de-Briord;1.0;0.0;1.0;0;22.57804851138242;LE PEN
1404;Serrières-sur-Ain;0.0;0.0;0.0;1;0.0;LE PEN
1405;Servas;1.0;0.0;1.0;0;31.905664943329526;LE PEN
1406;Servignat;0.0;0.0;0.0;0;0.0;LE PEN
1407;Seyssel;1.0;0.0;1.0;0;49.04716940825266;LE PEN
1408;Simandre-sur-Suran;1.0;0.0;1.0;0;0.0;LE PEN
1410;Sonthonnax-la-Montagne;1.0;0.0;1.0;0;0.0;LE PEN
1411;Souclin;1.0;0.0;1.0;0;0.0;LE PEN
1412;Sulignat;0.0;0.0;0.0;0;0.0;LE PEN
1415;Talissieu;1.0;0.0;1.0;0;0.0;LE PEN
1416;Tenay;1.0;0.0;1.0;0;21.181076128602363;LE PEN
1418;Thil;1.0;0.0;1.0;0;53.60780583027356;MACRON
1419;Thoiry;1.0;0.0;1.0;0,1;112.4634934683054;MACRON
1420;Thoissey;1.0;0.0;1.0;0;50.08755567623818;LE PEN
1421;Torcieu;1.0;0.0;1.0;0;0.0;LE PEN
1422;Tossiat;1.0;0.0;1.0;0;16.78727422849498;LE PEN
1423;Toussieux;1.0;0.0;1.0;0;13.320746225239713;LE PEN
1424;Tramoyes;1.0;0.0;1.0;0;76.54663496826981;MACRON
1425;La Tranclière;1.0;0.0;1.0;0;0.0;LE PEN
1426;Val-Revermont;1.0;0.0;1.0;0;10.8;LE PEN
1427;Trévoux;2.0;1.0;3.0;0;100.68844998961778;MACRON
1428;Valeins;0.0;0.0;0.0;0;0.0;FILLON
1429;Vandeins;1.0;0.0;1.0;0;0.0;LE PEN
1430;Varambon;1.0;0.0;1.0;0;0.0;LE PEN
1431;Vaux-en-Bugey;1.0;0.0;1.0;0;0.0;MACRON
1432;Verjon;0.0;0.0;0.0;0;0.0;LE PEN
1433;Vernoux;0.0;0.0;0.0;0;0.0;LE PEN
1434;Versailleux;1.0;0.0;1.0;0;0.0;LE PEN
1435;Versonnex;1.0;0.0;1.0;0;53.13808765942496;MACRON
1436;Vesancy;1.0;0.0;1.0;0;0.0;FILLON
1437;Vescours;0.0;0.0;0.0;0;0.0;LE PEN
1439;Vésines;0.0;0.0;0.0;0;0.0;LE PEN
1441;Vieu-d'Izenave;1.0;0.0;1.0;0;0.0;LE PEN
1443;Villars-les-Dombes;1.0;0.0;1.0;0;100.37033018838387;LE PEN
1444;Villebois;1.0;0.0;1.0;0,3;8.35421888053467;LE PEN
1445;Villemotier;1.0;0.0;1.0;0;0.0;LE PEN
1446;Villeneuve;1.0;0.0;1.0;0;0.0;LE PEN
1447;Villereversure;1.0;0.0;1.0;0;9.363162770917818;LE PEN
1448;Villes;1.0;0.0;1.0;0;0.0;FILLON
1449;Villette-sur-Ain;1.0;0.0;1.0;0;0.0;LE PEN
1450;Villieu-Loyes-Mollon;1.0;0.0;1.0;0;70.39140528710098;LE PEN
1451;Viriat;1.0;1.0;2.0;0;117.72046109035732;FILLON
1452;Virieu-le-Grand;1.0;0.0;1.0;0;0.0;LE PEN
1453;Arvière-en-Valromey;1.0;0.0;1.0;2,7;0.0;LE PEN
1454;Virignin;1.0;0.0;1.0;0;0.0;LE PEN
1456;Vongnes;0.0;0.0;0.0;0;0.0;FILLON
1457;Vonnas;1.0;1.0;2.0;0;41.68486392129864;FILLON
2001;Abbécourt;1.0;0.0;1.0;0;0.0;LE PEN
2002;Achery;1.0;0.0;1.0;0;0.0;LE PEN
2003;Acy;1.0;0.0;1.0;0;0.0;LE PEN
2004;Agnicourt-et-Séchelles;0.0;0.0;0.0;0;0.0;LE PEN
2005;Aguilcourt;0.0;0.0;0.0;0;0.0;LE PEN
2006;Aisonville-et-Bernoville;0.0;0.0;0.0;0;0.0;LE PEN
2007;Aizelles;0.0;0.0;0.0;0;0.0;LE PEN
2008;Aizy-Jouy;0.0;0.0;0.0;0;0.0;LE PEN
2009;Alaincourt;1.0;0.0;1.0;0;9.487666034155597;LE PEN
2010;Allemant;0.0;0.0;0.0;0;0.0;LE PEN
2011;Ambleny;1.0;0.0;1.0;0;0.0;LE PEN
2012;Ambrief;0.0;0.0;0.0;0;0.0;LE PEN
2013;Amifontaine;1.0;0.0;1.0;1,4;0.0;LE PEN
2014;Amigny-Rouy;1.0;0.0;1.0;0;0.0;LE PEN
2015;Ancienville;0.0;0.0;0.0;0;0.0;LE PEN
2016;Andelain;0.0;0.0;0.0;0;0.0;LE PEN
2017;Anguilcourt-le-Sart;1.0;0.0;1.0;0;0.0;LE PEN
2018;Anizy-le-Grand;2.0;0.0;2.0;0;50.88849273867939;LE PEN
2019;Annois;0.0;0.0;0.0;0;0.0;LE PEN
2020;Any-Martin-Rieux;1.0;0.0;1.0;0;0.0;LE PEN
2021;Archon;0.0;0.0;0.0;0;0.0;LE PEN
2022;Arcy-Sainte-Restitue;0.0;0.0;0.0;0;0.0;LE PEN
2023;Armentières-sur-Ourcq;0.0;0.0;0.0;0;0.0;LE PEN
2024;Arrancy;0.0;0.0;0.0;0;0.0;LE PEN
2025;Artemps;0.0;0.0;0.0;0;0.0;LE PEN
2027;Assis-sur-Serre;0.0;0.0;0.0;0;0.0;LE PEN
2028;Athies-sous-Laon;1.0;0.0;1.0;0;19.217768068644283;LE PEN
2029;Attilly;0.0;0.0;0.0;0;0.0;LE PEN
2030;Aubencheul-aux-Bois;0.0;0.0;0.0;0;0.0;LE PEN
2031;Aubenton;1.0;0.0;1.0;0;0.0;LE PEN
2032;Aubigny-aux-Kaisnes;1.0;0.0;1.0;0;0.0;LE PEN
2033;Aubigny-en-Laonnois;0.0;0.0;0.0;0;0.0;MACRON
2034;Audignicourt;0.0;0.0;0.0;0;0.0;LE PEN
2035;Audigny;0.0;0.0;0.0;0;0.0;LE PEN
2036;Augy;0.0;0.0;0.0;0;0.0;LE PEN
2037;Aulnois-sous-Laon;1.0;0.0;1.0;0,1;6.988396624472574;LE PEN
2038;Les Autels;0.0;0.0;0.0;0;0.0;LE PEN
2039;Autremencourt;0.0;0.0;0.0;0;0.0;LE PEN
2040;Autreppes;0.0;0.0;0.0;0;0.0;LE PEN
2041;Autreville;1.0;0.0;1.0;0;0.0;LE PEN
2042;Azy-sur-Marne;0.0;0.0;0.0;0;0.0;LE PEN
2043;Bagneux;0.0;0.0;0.0;0;0.0;LE PEN
2044;Bancigny;0.0;0.0;0.0;0;0.0;FILLON
2046;Barenton-Bugny;1.0;0.0;1.0;0,5;0.0;LE PEN
2047;Barenton-Cel;1.0;0.0;1.0;0;0.0;LE PEN
2048;Barenton-sur-Serre;0.0;0.0;0.0;0;0.0;LE PEN
2049;Barisis-aux-Bois;1.0;0.0;1.0;0;0.0;LE PEN
2050;Barzy-en-Thiérache;1.0;0.0;1.0;0;0.0;LE PEN
2051;Barzy-sur-Marne;0.0;0.0;0.0;0;0.0;LE PEN
2052;Bassoles-Aulers;0.0;0.0;0.0;0;0.0;LE PEN
2053;Vallées en Champagne;0.0;0.0;0.0;0;0.0;FILLON
2054;Bazoches-et-Saint-Thibaut;1.0;0.0;1.0;0;0.0;LE PEN
2055;Beaumé;0.0;0.0;0.0;0;0.0;LE PEN
2056;Beaumont-en-Beine;0.0;0.0;0.0;0;0.0;LE PEN
2057;Beaurevoir;1.0;0.0;1.0;0;26.61786326243039;LE PEN
2058;Beaurieux;1.0;0.0;1.0;0;0.0;LE PEN
2059;Beautor;1.0;0.0;1.0;0;73.79901834426533;LE PEN
2060;Beauvois-en-Vermandois;0.0;0.0;0.0;0;0.0;LE PEN
2061;Becquigny;0.0;0.0;0.0;0;0.0;LE PEN
2062;Belleau;0.0;0.0;0.0;0;0.0;LE PEN
2063;Bellenglise;0.0;0.0;0.0;0;0.0;LE PEN
2064;Belleu;1.0;0.0;1.0;0;55.42761032968732;LE PEN
2065;Bellicourt;1.0;0.0;1.0;0;0.0;LE PEN
2066;Benay;0.0;0.0;0.0;0;0.0;LE PEN
2067;Bergues-sur-Sambre;0.0;0.0;0.0;0;0.0;LE PEN
2068;Berlancourt;0.0;0.0;0.0;0;0.0;LE PEN
2069;Berlise;0.0;0.0;0.0;0;0.0;LE PEN
2070;Bernot;1.0;0.0;1.0;0;0.0;LE PEN
2071;Berny-Rivière;1.0;0.0;1.0;0;18.475849121010413;LE PEN
2072;Berrieux;0.0;0.0;0.0;0;0.0;LE PEN
2073;Berry-au-Bac;1.0;0.0;1.0;0;0.0;LE PEN
2074;Bertaucourt-Epourdon;0.0;0.0;0.0;0;0.0;LE PEN
2075;Berthenicourt;0.0;0.0;0.0;0;0.0;LE PEN
2076;Bertricourt;0.0;0.0;0.0;0;0.0;FILLON
2078;Besmé;1.0;0.0;1.0;0;0.0;LE PEN
2079;Besmont;0.0;0.0;0.0;1,3;0.0;LE PEN
2080;Besny-et-Loizy;0.0;0.0;0.0;0;0.0;LE PEN
2081;Béthancourt-en-Vaux;1.0;0.0;1.0;0;0.0;LE PEN
2082;Beugneux;0.0;0.0;0.0;0;0.0;LE PEN
2083;Beuvardes;1.0;0.0;1.0;0;14.794647260849375;LE PEN
2084;Bézu-le-Guéry;0.0;0.0;0.0;0;0.0;LE PEN
2085;Bézu-Saint-Germain;1.0;0.0;1.0;0;16.190903113440946;LE PEN
2086;Bichancourt;1.0;0.0;1.0;0;10.040160642570282;LE PEN
2087;Bieuxy;0.0;0.0;0.0;0;0.0;MACRON
2088;Bièvres;0.0;0.0;0.0;0;0.0;FILLON
2089;Billy-sur-Aisne;1.0;0.0;1.0;0;21.625895034742424;LE PEN
2090;Billy-sur-Ourcq;0.0;0.0;0.0;0;0.0;LE PEN
